iucn_sid,sciname,old_cat,iucn_rgn,cat_score,cat_current
188324,Chromis chromis,LC,europe,0,LC
188419,Abudefduf luridus,LC,europe,0,LC
188486,Chromis limbata,LC,europe,0,LC
189818,Lestidiops jayakari,LC,mediterranean,0,LC
189818,Lestidiops jayakari,LC,europe,0,LC
189820,Tylosurus acus,LC,mediterranean,0,LC
189820,Tylosurus acus,LC,europe,0,LC
189828,Trachyscorpia cristulata,LC,europe,0,LC
189829,Chilomycterus spinosus,"NA",europe,NA,NA
190064,Chaunax pictus,DD,mediterranean,NA,DD
190064,Chaunax pictus,LC,europe,0,LC
190065,Cottunculus thomsonii,LC,europe,0,LC
190067,Cryptopsaras couesii,LC,europe,0,LC
190070,Pseudocaranx dentex,DD,mediterranean,NA,DD
190070,Pseudocaranx dentex,LC,europe,0,LC
190080,Remora osteochir,DD,mediterranean,NA,DD
190080,Remora osteochir,LC,europe,0,LC
190090,Trichiurus lepturus,LC,mediterranean,0,LC
190090,Trichiurus lepturus,DD,europe,NA,DD
190093,Malacocephalus laevis,LC,europe,0,LC
190100,Hygophum benoiti,LC,mediterranean,0,LC
190100,Hygophum benoiti,LC,europe,0,LC
190101,Sudis hyalina,DD,mediterranean,NA,DD
190101,Sudis hyalina,DD,europe,NA,DD
190103,Melanostomias biseriatus,"NA",europe,NA,NA
190116,Luvarus imperialis,LC,mediterranean,0,LC
190116,Luvarus imperialis,LC,europe,0,LC
190117,Decapterus macarellus,"NA",europe,NA,NA
190118,Argyropelecus affinis,"NA",europe,NA,NA
190123,Cheilopogon cyanopterus,"NA",europe,NA,NA
190125,Aluterus scriptus,DD,europe,NA,DD
190126,Gadomus dispar,DD,europe,NA,DD
190130,Argyripnus atlanticus,"NA",europe,NA,NA
190133,Cyclothone microdon,LC,mediterranean,0,LC
190133,Cyclothone microdon,LC,europe,0,LC
190137,Diretmichthys parini,"NA",europe,NA,NA
190139,Seriola fasciata,LC,europe,0,LC
190145,Sternoptyx pseudobscura,LC,europe,0,LC
190147,Searsia koefoedi,LC,europe,0,LC
190149,Malacosteus niger,LC,europe,0,LC
190154,Bassozetus compressus,"NA",europe,NA,NA
190157,Lophodolos acanthognathus,LC,europe,0,LC
190159,Diaphus adenomus,"NA",europe,NA,NA
190163,Exocoetus obtusirostris,DD,mediterranean,NA,DD
190163,Exocoetus obtusirostris,LC,europe,0,LC
190176,Bonapartia pedaliota,LC,europe,0,LC
190181,Grammatostomias circularis,"NA",europe,NA,NA
190183,Histrio histrio,LC,europe,0,LC
190193,Sphoeroides pachygaster,LC,europe,0,LC
190197,Diaphus mollis,"NA",europe,NA,NA
190201,Acanthonus armatus,"NA",europe,NA,NA
190203,Chauliodus danae,LC,europe,0,LC
190207,Lophotus lacepede,DD,mediterranean,NA,DD
190207,Lophotus lacepede,LC,europe,0,LC
190211,Scomberesox saurus,LC,mediterranean,0,LC
190211,Scomberesox saurus,LC,europe,0,LC
190214,Nemichthys scolopaceus,LC,mediterranean,0,LC
190214,Nemichthys scolopaceus,LC,europe,0,LC
190217,Platytroctes apus,LC,europe,0,LC
190223,Manducus maderensis,"NA",europe,NA,NA
190229,Astronesthes leucopogon,LC,europe,0,LC
190232,Taaningichthys bathyphilus,LC,europe,0,LC
190237,Squalogadus modificatus,"NA",europe,NA,NA
190239,Poromitra crassiceps,LC,europe,0,LC
190243,Bathypterois longipes,LC,europe,0,LC
190250,Gymnothorax maderensis,LC,europe,0,LC
190255,Cookeolus japonicus,"NA",europe,NA,NA
190256,Eustomias tetranema,"NA",europe,NA,NA
190258,Polymetme thaeocoryla,LC,europe,0,LC
190260,Cetostoma regani,"NA",europe,NA,NA
190261,Notolychnus valdiviae,LC,europe,0,LC
190264,Rouleina maderensis,DD,europe,NA,DD
190265,Bathytroctes microlepis,LC,europe,0,LC
190272,Oneirodes macronema,"NA",europe,NA,NA
190278,Dolopichthys longicornis,"NA",europe,NA,NA
190279,Pomatomus saltatrix,LC,mediterranean,0,LC
190279,Pomatomus saltatrix,NT,europe,0.2,NT
190282,Bathytroctes macrolepis,LC,europe,0,LC
190285,Ichthyococcus ovatus,LC,mediterranean,0,LC
190285,Ichthyococcus ovatus,LC,europe,0,LC
190287,Lepidocybium flavobrunneum,DD,europe,NA,DD
190291,Chirostomias pliopterus,LC,europe,0,LC
190292,Hirundichthys speculiger,DD,mediterranean,NA,DD
190292,Hirundichthys speculiger,LC,europe,0,LC
190296,Tetragonurus atlanticus,"NA",europe,NA,NA
190298,Photostylus pycnopterus,LC,europe,0,LC
190300,Cyclothone alba,LC,europe,0,LC
190302,Photostomias guernei,LC,europe,0,LC
190303,Lasiognathus beebei,"NA",europe,NA,NA
190310,Chiasmodon niger,LC,europe,0,LC
190311,Nannobrachium lineatum,"NA",europe,NA,NA
190314,Diaphus dumerilii,"NA",europe,NA,NA
190315,Serrivomer beanii,LC,europe,0,LC
190316,Scopelarchus analis,"NA",europe,NA,NA
190317,Bolinichthys photothorax,"NA",europe,NA,NA
190318,Gymnothorax polygonius,DD,europe,NA,DD
190319,Brotulotaenia crassa,DD,europe,NA,DD
190324,Chauliodus sloani,LC,mediterranean,0,LC
190324,Chauliodus sloani,LC,europe,0,LC
190330,Pterycombus brama,LC,europe,0,LC
190331,Gyrinomimus myersi,"NA",europe,NA,NA
190332,Canthidermis sufflamen,"NA",europe,NA,NA
190334,Bathytyphlops sewelli,"NA",europe,NA,NA
190335,Aulopus filamentosus,LC,mediterranean,0,LC
190335,Aulopus filamentosus,LC,europe,0,LC
190338,Nezumia longebarbata,DD,europe,NA,DD
190341,Acanthochaenus luetkenii,"NA",europe,NA,NA
190346,Zu cristatus,DD,mediterranean,NA,DD
190346,Zu cristatus,LC,europe,0,LC
190347,Zenopsis conchifer,DD,europe,NA,DD
190350,Avocettina infans,"NA",europe,NA,NA
190353,Aristostomias tittmanni,"NA",europe,NA,NA
190356,Aldrovandia affinis,"NA",europe,NA,NA
190359,Borostomias mononema,"NA",europe,NA,NA
190360,Astronesthes macropogon,"NA",europe,NA,NA
190361,Astronesthes niger,LC,europe,0,LC
190373,Astronesthes atlanticus,"NA",europe,NA,NA
190378,Regalecus glesne,DD,mediterranean,NA,DD
190378,Regalecus glesne,LC,europe,0,LC
190385,Antimora rostrata,LC,europe,0,LC
190389,Scopelosaurus lepidus,LC,europe,0,LC
190390,Bolinichthys indicus,LC,europe,0,LC
190391,Cheilopogon furcatus,LC,europe,0,LC
190394,Taractichthys longipinnis,LC,europe,0,LC
190399,Sphyraena barracuda,"NA",europe,NA,NA
190402,Spiniphryne gladisfenae,"NA",europe,NA,NA
190403,Polyacanthonotus challengeri,LC,europe,0,LC
190422,Mola mola,DD,mediterranean,NA,DD
190422,Mola mola,DD,europe,NA,DD
190425,Lobianchia gemellarii,DD,mediterranean,NA,DD
190425,Lobianchia gemellarii,LC,europe,0,LC
190427,Eustomias parri,"NA",europe,NA,NA
190431,Nettastoma melanurum,LC,mediterranean,0,LC
190431,Nettastoma melanurum,LC,europe,0,LC
190432,Ruvettus pretiosus,LC,mediterranean,0,LC
190432,Ruvettus pretiosus,LC,europe,0,LC
190435,Astronesthes zharovi,"NA",europe,NA,NA
190444,Canthidermis maculata,LC,europe,0,LC
190447,Caulophryne jordani,"NA",europe,NA,NA
190452,Naucrates ductor,LC,mediterranean,0,LC
190452,Naucrates ductor,LC,europe,0,LC
190453,Myctophum punctatum,LC,mediterranean,0,LC
190453,Myctophum punctatum,LC,europe,0,LC
190458,Caranx hippos,DD,mediterranean,NA,DD
190461,Phtheirichthys lineatus,"NA",europe,NA,NA
190464,Lagocephalus lagocephalus,LC,mediterranean,0,LC
190464,Lagocephalus lagocephalus,LC,europe,0,LC
190466,Symbolophorus veranyi,LC,mediterranean,0,LC
190466,Symbolophorus veranyi,LC,europe,0,LC
190471,Gonostoma denudatum,DD,mediterranean,NA,DD
190471,Gonostoma denudatum,LC,europe,0,LC
190477,Symbolophorus rufinus,"NA",europe,NA,NA
190480,Scopelarchus michaelsarsi,"NA",europe,NA,NA
190485,Melanolagus bericoides,LC,europe,0,LC
190488,Bolinichthys supralateralis,"NA",europe,NA,NA
190710,Sparisoma cretense,LC,mediterranean,0,LC
190710,Sparisoma cretense,LC,europe,0,LC
191829,Caranx latus,"NA",europe,NA,NA
193606,Diodon eydouxii,"NA",europe,NA,NA
193615,Ranzania laevis,DD,europe,NA,DD
193634,Masturus lanceolatus,"NA",europe,NA,NA
193668,Diodon hystrix,DD,europe,NA,DD
193691,Canthigaster capistrata,LC,europe,0,LC
193736,Balistes capriscus,DD,europe,NA,DD
193752,Chilomycterus reticulatus,LC,europe,0,LC
193758,Ephippion guttifer,DD,mediterranean,NA,DD
193758,Ephippion guttifer,DD,europe,NA,DD
193768,Acanthostracion notacanthus,"NA",europe,NA,NA
193771,Sphoeroides marmoratus,LC,europe,0,LC
194427,Parapristipoma humile,LC,europe,0,LC
194428,Parapristipoma octolineatum,DD,mediterranean,NA,DD
194428,Parapristipoma octolineatum,LC,europe,0,LC
194433,Plectorhinchus mediterraneus,LC,mediterranean,0,LC
194433,Plectorhinchus mediterraneus,LC,europe,0,LC
194812,Lepadogaster lepadogaster,LC,mediterranean,0,LC
194812,Lepadogaster lepadogaster,LC,europe,0,LC
194814,Panturichthys fowleri,DD,mediterranean,NA,DD
194814,Panturichthys fowleri,DD,europe,NA,DD
194815,Ophichthus rufus,LC,mediterranean,0,LC
194815,Ophichthus rufus,LC,europe,0,LC
194816,Bathypterois mediterraneus,LC,mediterranean,0,LC
194818,Paralepis speciosa,LC,europe,0,LC
194819,Coelorinchus mediterraneus,LC,mediterranean,0,LC
194819,Coelorinchus mediterraneus,LC,europe,0,LC
194821,Eretmophorus kleinenbergi,LC,mediterranean,0,LC
194821,Eretmophorus kleinenbergi,LC,europe,0,LC
194838,Lepidion lepidion,LC,mediterranean,0,LC
194838,Lepidion lepidion,LC,europe,0,LC
194840,Rhynchogadus hepaticus,DD,mediterranean,NA,DD
194840,Rhynchogadus hepaticus,DD,europe,NA,DD
194843,Opeatogenys gracilis,LC,mediterranean,0,LC
194843,Opeatogenys gracilis,LC,europe,0,LC
194844,Notoscopelus elongatus,LC,mediterranean,0,LC
194844,Notoscopelus elongatus,LC,europe,0,LC
194845,Grammonus ater,LC,mediterranean,0,LC
194845,Grammonus ater,LC,europe,0,LC
194846,Echiodon dentatus,LC,mediterranean,0,LC
194846,Echiodon dentatus,LC,europe,0,LC
194847,Ophidion rochei,DD,mediterranean,NA,DD
194847,Ophidion rochei,DD,europe,NA,DD
194848,Parophidion vassali,DD,mediterranean,NA,DD
194848,Parophidion vassali,DD,europe,NA,DD
194850,Nansenia iberica,DD,mediterranean,NA,DD
194850,Nansenia iberica,DD,europe,NA,DD
194851,Microlipophrys adriaticus,LC,europe,0,LC
194853,Microlipophrys dalmatinus,LC,mediterranean,0,LC
194853,Microlipophrys dalmatinus,LC,europe,0,LC
194854,Microlipophrys nigriceps,LC,mediterranean,0,LC
194854,Microlipophrys nigriceps,LC,europe,0,LC
194855,Parablennius rouxi,LC,mediterranean,0,LC
194855,Parablennius rouxi,LC,europe,0,LC
194856,Salaria basilisca,LC,mediterranean,0,LC
194856,Salaria basilisca,LC,europe,0,LC
194857,Callionymus fasciatus,LC,europe,0,LC
194859,Microichthys coccoi,LC,mediterranean,0,LC
194859,Microichthys coccoi,LC,europe,0,LC
194860,Microichthys sanzoi,DD,mediterranean,NA,DD
194860,Microichthys sanzoi,DD,europe,NA,DD
194862,Buenia affinis,LC,mediterranean,0,LC
194862,Buenia affinis,LC,europe,0,LC
194863,Chromogobius zebratus,LC,mediterranean,0,LC
194863,Chromogobius zebratus,LC,europe,0,LC
194865,Corcyrogobius liechtensteini,LC,mediterranean,0,LC
194865,Corcyrogobius liechtensteini,LC,europe,0,LC
194867,Didogobius bentuvii,DD,mediterranean,NA,DD
194867,Didogobius bentuvii,DD,europe,NA,DD
194868,Didogobius schlieweni,LC,mediterranean,0,LC
194868,Didogobius schlieweni,LC,europe,0,LC
194869,Didogobius splechtnai,LC,mediterranean,0,LC
194869,Didogobius splechtnai,LC,europe,0,LC
194872,Gobius ater,LC,mediterranean,0,LC
194872,Gobius ater,LC,europe,0,LC
194873,Gobius bucchichi,LC,mediterranean,0,LC
194873,Gobius bucchichi,LC,europe,0,LC
194874,Gobius geniporus,LC,mediterranean,0,LC
194874,Gobius geniporus,LC,europe,0,LC
194875,Gobius kolombatovici,LC,mediterranean,0,LC
194875,Gobius kolombatovici,LC,europe,0,LC
194876,Gobius strictus,DD,mediterranean,NA,DD
194877,Gobius vittatus,LC,mediterranean,0,LC
194877,Gobius vittatus,LC,europe,0,LC
194879,Millerigobius macrocephalus,LC,europe,0,LC
194881,Odondebuenia balearica,LC,mediterranean,0,LC
194881,Odondebuenia balearica,LC,europe,0,LC
194882,Pomatoschistus bathi,LC,europe,0,LC
194883,Pomatoschistus knerii,LC,mediterranean,0,LC
194883,Pomatoschistus knerii,LC,europe,0,LC
194884,Pomatoschistus quagga,LC,mediterranean,0,LC
194884,Pomatoschistus quagga,LC,europe,0,LC
194885,Pomatoschistus tortonesei,EN,mediterranean,0.6,EN
194885,Pomatoschistus tortonesei,EN,europe,0.6,EN
194887,Pseudaphya ferreri,LC,mediterranean,0,LC
194887,Pseudaphya ferreri,LC,europe,0,LC
194889,Speleogobius trigloides,LC,mediterranean,0,LC
194889,Speleogobius trigloides,LC,europe,0,LC
194891,Thorogobius macrolepis,LC,mediterranean,0,LC
194891,Thorogobius macrolepis,LC,europe,0,LC
194893,Zebrus zebrus,LC,europe,0,LC
194894,Kuhlia rubens,DD,mediterranean,NA,DD
194895,Tripterygion melanurum,LC,mediterranean,0,LC
194895,Tripterygion melanurum,LC,europe,0,LC
194896,Tripterygion tripteronotum,LC,europe,0,LC
194897,Arnoglossus kessleri,DD,europe,NA,DD
194898,Solea aegyptiaca,LC,mediterranean,0,LC
194898,Solea aegyptiaca,LC,europe,0,LC
194900,Eutelichthys leptochirus,DD,mediterranean,NA,DD
194900,Eutelichthys leptochirus,DD,europe,NA,DD
194901,Paraliparis murieli,DD,mediterranean,NA,DD
194901,Paraliparis murieli,DD,europe,NA,DD
194902,Cyclothone pygmaea,LC,mediterranean,0,LC
194902,Cyclothone pygmaea,LC,europe,0,LC
194903,Syngnathus taenionotus,DD,mediterranean,NA,DD
194903,Syngnathus taenionotus,DD,europe,NA,DD
194904,Syngnathus tenuirostris,DD,mediterranean,NA,DD
194904,Syngnathus tenuirostris,DD,europe,NA,DD
194960,Gouania willdenowi,LC,mediterranean,0,LC
194960,Gouania willdenowi,LC,europe,0,LC
194967,Chlopsis bicolor,LC,mediterranean,0,LC
194967,Chlopsis bicolor,LC,europe,0,LC
194968,Ariosoma balearicum,LC,mediterranean,0,LC
194968,Ariosoma balearicum,LC,europe,0,LC
194969,Conger conger,LC,mediterranean,0,LC
194969,Conger conger,LC,europe,0,LC
194970,Gnathophis mystax,LC,mediterranean,0,LC
194970,Gnathophis mystax,LC,europe,0,LC
194971,Cynoponticus ferox,DD,mediterranean,NA,DD
194971,Cynoponticus ferox,DD,europe,NA,DD
194973,Gymnothorax unicolor,DD,mediterranean,NA,DD
194973,Gymnothorax unicolor,LC,europe,0,LC
194974,Muraena helena,LC,mediterranean,0,LC
194974,Muraena helena,LC,europe,0,LC
194980,Apterichtus anguiformis,LC,mediterranean,0,LC
194980,Apterichtus anguiformis,LC,europe,0,LC
194981,Apterichtus caecus,LC,mediterranean,0,LC
194981,Apterichtus caecus,LC,europe,0,LC
194984,Echelus myrus,LC,mediterranean,0,LC
194984,Echelus myrus,LC,europe,0,LC
194986,Ophisurus serpens,LC,mediterranean,0,LC
194986,Ophisurus serpens,LC,europe,0,LC
194989,Dysomma brevirostre,DD,mediterranean,NA,DD
194989,Dysomma brevirostre,LC,europe,0,LC
194991,Atherina presbyter,DD,mediterranean,NA,DD
194991,Atherina presbyter,LC,europe,0,LC
194992,Bathypterois grallator,DD,mediterranean,NA,DD
194992,Bathypterois grallator,LC,europe,0,LC
194993,Chlorophthalmus agassizi,LC,mediterranean,0,LC
194993,Chlorophthalmus agassizi,LC,europe,0,LC
194995,Evermannella balbo,LC,mediterranean,0,LC
194995,Evermannella balbo,LC,europe,0,LC
194997,Arctozenus risso,LC,mediterranean,0,LC
194997,Arctozenus risso,LC,europe,0,LC
194998,Lestidiops sphyrenoides,LC,mediterranean,0,LC
194998,Lestidiops sphyrenoides,LC,europe,0,LC
194999,Paralepis coregonoides,LC,mediterranean,0,LC
194999,Paralepis coregonoides,LC,europe,0,LC
195001,Bathysaurus mollis,DD,mediterranean,NA,DD
195001,Bathysaurus mollis,LC,europe,0,LC
195003,Halobatrachus didactylus,DD,mediterranean,NA,DD
195003,Halobatrachus didactylus,LC,europe,0,LC
195038,Lampris guttatus,DD,mediterranean,NA,DD
195038,Lampris guttatus,LC,europe,0,LC
195091,Brama brama,DD,mediterranean,NA,DD
195091,Brama brama,LC,europe,0,LC
195093,Helicolenus dactylopterus,LC,mediterranean,0,LC
195093,Helicolenus dactylopterus,LC,europe,0,LC
195672,Anarchias longicauda,DD,europe,NA,DD
195688,Enchelycore anatina,LC,europe,0,LC
195708,Gymnothorax bacalladoi,DD,europe,NA,DD
195805,Gymnothorax vicinus,DD,europe,NA,DD
195810,Muraena augusti,LC,europe,0,LC
195838,Aldrovandia phalacra,LC,europe,0,LC
195839,Aldrovandia rostrata,"NA",europe,NA,NA
195840,Halosauropsis macrochir,LC,europe,0,LC
195843,Halosaurus johnsonianus,LC,europe,0,LC
195844,Halosaurus ovenii,LC,europe,0,LC
195852,Notacanthus chemnitzii,LC,europe,0,LC
195886,Apogon imberbis,LC,mediterranean,0,LC
195886,Apogon imberbis,LC,europe,0,LC
196057,Myxine glutinosa,LC,mediterranean,0,LC
196057,Myxine glutinosa,LC,europe,0,LC
196060,Myxine ios,LC,europe,0,LC
196061,Myxine jespersenae,LC,europe,0,LC
198547,Bathysolea profundicola,DD,mediterranean,NA,DD
198547,Bathysolea profundicola,LC,europe,0,LC
198550,Pomatoschistus pictus,DD,mediterranean,NA,DD
198550,Pomatoschistus pictus,LC,europe,0,LC
198551,Serranus cabrilla,LC,mediterranean,0,LC
198551,Serranus cabrilla,LC,europe,0,LC
198552,Pomatoschistus norvegicus,DD,mediterranean,NA,DD
198552,Pomatoschistus norvegicus,LC,europe,0,LC
198553,Pegusa lascaris,DD,mediterranean,NA,DD
198553,Pegusa lascaris,LC,europe,0,LC
198554,Callionymus reticulatus,DD,mediterranean,NA,DD
198554,Callionymus reticulatus,LC,europe,0,LC
198555,Epigonus constanciae,DD,mediterranean,NA,DD
198555,Epigonus constanciae,LC,europe,0,LC
198556,Arnoglossus thori,LC,mediterranean,0,LC
198556,Arnoglossus thori,LC,europe,0,LC
198557,Capros aper,LC,mediterranean,0,LC
198557,Capros aper,LC,europe,0,LC
198558,Priacanthus arenatus,DD,mediterranean,NA,DD
198558,Priacanthus arenatus,LC,europe,0,LC
198559,Physiculus dalwigki,LC,mediterranean,0,LC
198559,Physiculus dalwigki,LC,europe,0,LC
198560,Scorpaena elongata,LC,mediterranean,0,LC
198560,Scorpaena elongata,LC,europe,0,LC
198561,Kyphosus sectatrix,DD,mediterranean,NA,DD
198561,Kyphosus sectatrix,DD,europe,NA,DD
198562,Merluccius merluccius,VU,mediterranean,0.4,VU
198562,Merluccius merluccius,LC,europe,0,LC
198563,Stomias boa,LC,mediterranean,0,LC
198563,Stomias boa,LC,europe,0,LC
198564,Cataetyx alleni,LC,mediterranean,0,LC
198564,Cataetyx alleni,LC,europe,0,LC
198565,Sphyraena sphyraena,LC,mediterranean,0,LC
198565,Sphyraena sphyraena,DD,europe,NA,DD
198566,Exocoetus volitans,DD,mediterranean,NA,DD
198566,Exocoetus volitans,LC,europe,0,LC
198568,Engraulis encrasicolus,LC,mediterranean,0,LC
198568,Engraulis encrasicolus,LC,europe,0,LC
198570,Gobius niger,LC,mediterranean,0,LC
198570,Gobius niger,LC,europe,0,LC
198571,Centrolophus niger,LC,mediterranean,0,LC
198571,Centrolophus niger,LC,europe,0,LC
198573,Belone belone,LC,mediterranean,0,LC
198573,Belone belone,LC,europe,0,LC
198575,Cheilopogon exsiliens,DD,mediterranean,NA,DD
198575,Cheilopogon exsiliens,LC,europe,0,LC
198576,Cheilopogon heterurus,DD,mediterranean,NA,DD
198576,Cheilopogon heterurus,LC,europe,0,LC
198577,Hyporhamphus picarti,LC,mediterranean,0,LC
198577,Hyporhamphus picarti,LC,europe,0,LC
198578,Beryx decadactylus,DD,mediterranean,NA,DD
198578,Beryx decadactylus,NT,europe,0.2,NT
198579,Hoplostethus mediterraneus,LC,mediterranean,0,LC
198579,Hoplostethus mediterraneus,LC,europe,0,LC
198580,Sardina pilchardus,LC,mediterranean,0,LC
198580,Sardina pilchardus,NT,europe,0.2,NT
198581,Sardinella aurita,LC,mediterranean,0,LC
198581,Sardinella aurita,LC,europe,0,LC
198582,Sardinella maderensis,LC,mediterranean,0,LC
198582,Sardinella maderensis,LC,europe,0,LC
198583,Sprattus sprattus,DD,mediterranean,NA,DD
198583,Sprattus sprattus,LC,europe,0,LC
198585,Merlangius merlangus,LC,mediterranean,0,LC
198585,Merlangius merlangus,LC,europe,0,LC
198589,Gaidropsarus granti,DD,mediterranean,NA,DD
198589,Gaidropsarus granti,DD,europe,NA,DD
198590,Gaidropsarus vulgaris,LC,mediterranean,0,LC
198590,Gaidropsarus vulgaris,LC,europe,0,LC
198592,Molva macrophthalma,DD,mediterranean,NA,DD
198592,Molva macrophthalma,LC,europe,0,LC
198594,Coryphaenoides guentheri,LC,mediterranean,0,LC
198594,Coryphaenoides guentheri,LC,europe,0,LC
198595,Coryphaenoides mediterraneus,LC,mediterranean,0,LC
198595,Coryphaenoides mediterraneus,LC,europe,0,LC
198596,Hymenocephalus italicus,LC,mediterranean,0,LC
198596,Hymenocephalus italicus,LC,europe,0,LC
198597,Nezumia aequalis,LC,mediterranean,0,LC
198597,Nezumia aequalis,LC,europe,0,LC
198598,Nezumia sclerorhynchus,LC,mediterranean,0,LC
198598,Nezumia sclerorhynchus,LC,europe,0,LC
198599,Trachyrincus scabrus,LC,mediterranean,0,LC
198599,Trachyrincus scabrus,LC,europe,0,LC
198600,Gadella maraldi,LC,mediterranean,0,LC
198600,Gadella maraldi,LC,europe,0,LC
198601,Lepidion guentheri,LC,mediterranean,0,LC
198601,Lepidion guentheri,LC,europe,0,LC
198602,Mora moro,LC,mediterranean,0,LC
198602,Mora moro,LC,europe,0,LC
198604,Phycis phycis,LC,mediterranean,0,LC
198604,Phycis phycis,DD,europe,NA,DD
198605,Apletodon incognitus,DD,mediterranean,NA,DD
198605,Apletodon incognitus,LC,europe,0,LC
198606,Diplecogaster bimaculata,LC,mediterranean,0,LC
198606,Diplecogaster bimaculata,LC,europe,0,LC
198608,Trachipterus trachypterus,DD,mediterranean,NA,DD
198608,Trachipterus trachypterus,LC,europe,0,LC
198609,Lophius budegassa,LC,mediterranean,0,LC
198609,Lophius budegassa,LC,europe,0,LC
198610,Lophius piscatorius,LC,mediterranean,0,LC
198610,Lophius piscatorius,LC,europe,0,LC
198611,Benthosema glaciale,LC,mediterranean,0,LC
198611,Benthosema glaciale,LC,europe,0,LC
198612,Ceratoscopelus maderensis,LC,mediterranean,0,LC
198612,Ceratoscopelus maderensis,LC,europe,0,LC
198613,Diaphus metopoclampus,LC,mediterranean,0,LC
198613,Diaphus metopoclampus,LC,europe,0,LC
198614,Diogenichthys atlanticus,DD,mediterranean,NA,DD
198614,Diogenichthys atlanticus,LC,europe,0,LC
198615,Electrona risso,LC,mediterranean,0,LC
198615,Electrona risso,LC,europe,0,LC
198616,Gonichthys cocco,LC,europe,0,LC
198617,Hygophum hygomii,LC,mediterranean,0,LC
198617,Hygophum hygomii,LC,europe,0,LC
198618,Lampanyctus crocodilus,LC,mediterranean,0,LC
198618,Lampanyctus crocodilus,LC,europe,0,LC
198619,Lampanyctus pusillus,LC,mediterranean,0,LC
198619,Lampanyctus pusillus,LC,europe,0,LC
198620,Lobianchia dofleini,LC,mediterranean,0,LC
198620,Lobianchia dofleini,LC,europe,0,LC
198621,Notoscopelus bolini,LC,mediterranean,0,LC
198621,Notoscopelus bolini,LC,europe,0,LC
198622,Bellottia apoda,LC,mediterranean,0,LC
198622,Bellottia apoda,LC,europe,0,LC
198623,Cataetyx laticeps,LC,mediterranean,0,LC
198623,Cataetyx laticeps,LC,europe,0,LC
198624,Carapus acus,DD,mediterranean,NA,DD
198624,Carapus acus,LC,europe,0,LC
198625,Ophidion barbatum,LC,mediterranean,0,LC
198625,Ophidion barbatum,LC,europe,0,LC
198626,Alepocephalus rostratus,LC,mediterranean,0,LC
198626,Alepocephalus rostratus,LC,europe,0,LC
198627,Glossanodon leioglossus,LC,mediterranean,0,LC
198627,Glossanodon leioglossus,LC,europe,0,LC
198628,Microstoma microstoma,DD,mediterranean,NA,DD
198628,Microstoma microstoma,LC,europe,0,LC
198630,Gymnammodytes cicerelus,LC,mediterranean,0,LC
198630,Gymnammodytes cicerelus,DD,europe,NA,DD
198632,Scartella cristata,LC,mediterranean,0,LC
198632,Scartella cristata,LC,europe,0,LC
198633,Callanthias ruber,LC,mediterranean,0,LC
198633,Callanthias ruber,LC,europe,0,LC
198634,Callionymus lyra,LC,mediterranean,0,LC
198634,Callionymus lyra,LC,europe,0,LC
198635,Callionymus maculatus,LC,mediterranean,0,LC
198635,Callionymus maculatus,LC,europe,0,LC
198636,Callionymus pusillus,LC,mediterranean,0,LC
198636,Callionymus pusillus,LC,europe,0,LC
198637,Callionymus risso,LC,mediterranean,0,LC
198637,Callionymus risso,LC,europe,0,LC
198638,Synchiropus phaeton,LC,mediterranean,0,LC
198638,Synchiropus phaeton,LC,europe,0,LC
198640,Campogramma glaycos,DD,mediterranean,NA,DD
198640,Campogramma glaycos,LC,europe,0,LC
198641,Caranx rhonchus,LC,mediterranean,0,LC
198641,Caranx rhonchus,DD,europe,NA,DD
198642,Lichia amia,DD,mediterranean,NA,DD
198642,Lichia amia,LC,europe,0,LC
198643,Seriola dumerili,LC,mediterranean,0,LC
198643,Seriola dumerili,LC,europe,0,LC
198644,Trachinotus ovatus,LC,mediterranean,0,LC
198644,Trachinotus ovatus,LC,europe,0,LC
198645,Trachurus mediterraneus,LC,mediterranean,0,LC
198645,Trachurus mediterraneus,LC,europe,0,LC
198646,Trachurus picturatus,LC,mediterranean,0,LC
198646,Trachurus picturatus,LC,europe,0,LC
198647,Trachurus trachurus,LC,mediterranean,0,LC
198647,Trachurus trachurus,LC,europe,0,LC
198648,Schedophilus medusophagus,LC,mediterranean,0,LC
198648,Schedophilus medusophagus,LC,europe,0,LC
198649,Cepola macrophthalma,LC,mediterranean,0,LC
198649,Cepola macrophthalma,LC,europe,0,LC
198650,Remora australis,DD,mediterranean,NA,DD
198650,Remora australis,"NA",europe,NA,NA
198651,Remora remora,LC,mediterranean,0,LC
198651,Remora remora,LC,europe,0,LC
198652,Epigonus denticulatus,LC,mediterranean,0,LC
198652,Epigonus denticulatus,LC,europe,0,LC
198653,Epigonus telescopus,LC,mediterranean,0,LC
198653,Epigonus telescopus,DD,europe,NA,DD
198654,Crystallogobius linearis,LC,mediterranean,0,LC
198654,Crystallogobius linearis,LC,europe,0,LC
198655,Deltentosteus collonianus,LC,mediterranean,0,LC
198655,Deltentosteus collonianus,LC,europe,0,LC
198657,Gobius auratus,LC,mediterranean,0,LC
198657,Gobius auratus,LC,europe,0,LC
198659,Gobius couchi,DD,mediterranean,NA,DD
198659,Gobius couchi,LC,europe,0,LC
198660,Gobius cruentatus,LC,mediterranean,0,LC
198660,Gobius cruentatus,LC,europe,0,LC
