"region_id","year","product","risk"
223,1993,"corals",1
224,1993,"corals",1
245,1993,"corals",1
248,1993,"corals",1
249,1993,"corals",1
6,1994,"corals",1
7,1994,"corals",1
8,1994,"corals",1
9,1994,"corals",1
11,1994,"corals",1
14,1994,"corals",1
15,1994,"corals",1
16,1994,"corals",1
17,1994,"corals",1
18,1994,"corals",1
20,1994,"corals",1
21,1994,"corals",1
25,1994,"corals",1
37,1994,"corals",1
39,1994,"corals",1
40,1994,"corals",1
42,1994,"corals",1
44,1994,"corals",1
48,1994,"corals",1
49,1994,"corals",1
53,1994,"corals",1
61,1994,"corals",1
62,1994,"corals",1
66,1994,"corals",1
72,1994,"corals",1
73,1994,"corals",1
76,1994,"corals",1
77,1994,"corals",1
82,1994,"corals",1
102,1994,"corals",1
114,1994,"corals",1
115,1994,"corals",1
131,1994,"corals",1
132,1994,"corals",1
133,1994,"corals",1
134,1994,"corals",1
135,1994,"corals",1
137,1994,"corals",1
138,1994,"corals",1
139,1994,"corals",1
143,1994,"corals",1
147,1994,"corals",1
155,1994,"corals",1
162,1994,"corals",1
163,1994,"corals",1
166,1994,"corals",1
171,1994,"corals",1
179,1994,"corals",1
182,1994,"corals",1
186,1994,"corals",1
187,1994,"corals",1
195,1994,"corals",1
203,1994,"corals",1
206,1994,"corals",1
207,1994,"corals",1
208,1994,"corals",1
209,1994,"corals",1
210,1994,"corals",1
214,1994,"corals",1
216,1994,"corals",1
218,1994,"corals",1
220,1994,"corals",1
223,1994,"corals",1
224,1994,"corals",1
245,1994,"corals",1
248,1994,"corals",1
249,1994,"corals",1
6,1995,"corals",1
7,1995,"corals",1
8,1995,"corals",1
9,1995,"corals",1
11,1995,"corals",1
14,1995,"corals",1
15,1995,"corals",1
16,1995,"corals",1
17,1995,"corals",1
18,1995,"corals",1
20,1995,"corals",1
21,1995,"corals",1
25,1995,"corals",1
37,1995,"corals",1
39,1995,"corals",1
40,1995,"corals",1
42,1995,"corals",1
44,1995,"corals",1
48,1995,"corals",1
49,1995,"corals",1
53,1995,"corals",1
61,1995,"corals",1
62,1995,"corals",1
66,1995,"corals",1
72,1995,"corals",1
73,1995,"corals",1
76,1995,"corals",1
77,1995,"corals",1
82,1995,"corals",1
102,1995,"corals",1
114,1995,"corals",1
115,1995,"corals",1
131,1995,"corals",1
132,1995,"corals",1
133,1995,"corals",1
134,1995,"corals",1
135,1995,"corals",1
137,1995,"corals",1
138,1995,"corals",1
139,1995,"corals",1
143,1995,"corals",1
147,1995,"corals",1
155,1995,"corals",1
162,1995,"corals",1
163,1995,"corals",1
166,1995,"corals",1
171,1995,"corals",1
179,1995,"corals",1
182,1995,"corals",1
186,1995,"corals",1
187,1995,"corals",1
195,1995,"corals",1
203,1995,"corals",1
206,1995,"corals",1
207,1995,"corals",1
208,1995,"corals",1
209,1995,"corals",1
210,1995,"corals",1
214,1995,"corals",1
216,1995,"corals",1
218,1995,"corals",1
220,1995,"corals",1
223,1995,"corals",1
224,1995,"corals",1
245,1995,"corals",1
248,1995,"corals",1
249,1995,"corals",1
6,1996,"corals",1
7,1996,"corals",1
8,1996,"corals",1
9,1996,"corals",1
11,1996,"corals",1
14,1996,"corals",1
15,1996,"corals",1
16,1996,"corals",1
17,1996,"corals",1
18,1996,"corals",1
20,1996,"corals",1
21,1996,"corals",1
25,1996,"corals",1
37,1996,"corals",1
39,1996,"corals",1
40,1996,"corals",1
42,1996,"corals",1
44,1996,"corals",1
48,1996,"corals",1
49,1996,"corals",1
53,1996,"corals",1
61,1996,"corals",1
62,1996,"corals",1
66,1996,"corals",1
72,1996,"corals",1
73,1996,"corals",1
76,1996,"corals",1
77,1996,"corals",1
82,1996,"corals",1
102,1996,"corals",1
114,1996,"corals",1
115,1996,"corals",1
131,1996,"corals",1
132,1996,"corals",1
133,1996,"corals",1
134,1996,"corals",1
135,1996,"corals",1
137,1996,"corals",1
138,1996,"corals",1
139,1996,"corals",1
143,1996,"corals",1
147,1996,"corals",1
155,1996,"corals",1
162,1996,"corals",1
163,1996,"corals",1
166,1996,"corals",1
171,1996,"corals",1
179,1996,"corals",1
182,1996,"corals",1
186,1996,"corals",1
187,1996,"corals",1
195,1996,"corals",1
203,1996,"corals",1
206,1996,"corals",1
207,1996,"corals",1
208,1996,"corals",1
209,1996,"corals",1
210,1996,"corals",1
214,1996,"corals",1
216,1996,"corals",1
218,1996,"corals",1
220,1996,"corals",1
223,1996,"corals",1
224,1996,"corals",1
245,1996,"corals",1
248,1996,"corals",1
249,1996,"corals",1
6,1997,"corals",1
7,1997,"corals",1
8,1997,"corals",1
9,1997,"corals",1
11,1997,"corals",1
14,1997,"corals",1
15,1997,"corals",1
16,1997,"corals",1
17,1997,"corals",1
18,1997,"corals",1
20,1997,"corals",1
21,1997,"corals",1
25,1997,"corals",1
37,1997,"corals",1
39,1997,"corals",1
40,1997,"corals",1
42,1997,"corals",1
44,1997,"corals",1
48,1997,"corals",1
49,1997,"corals",1
53,1997,"corals",1
61,1997,"corals",1
62,1997,"corals",1
66,1997,"corals",1
72,1997,"corals",1
73,1997,"corals",1
76,1997,"corals",1
77,1997,"corals",1
82,1997,"corals",1
102,1997,"corals",1
114,1997,"corals",1
115,1997,"corals",1
131,1997,"corals",1
132,1997,"corals",1
133,1997,"corals",1
134,1997,"corals",1
135,1997,"corals",1
137,1997,"corals",1
138,1997,"corals",1
139,1997,"corals",1
143,1997,"corals",1
147,1997,"corals",1
155,1997,"corals",1
162,1997,"corals",1
163,1997,"corals",1
166,1997,"corals",1
171,1997,"corals",1
179,1997,"corals",1
182,1997,"corals",1
186,1997,"corals",1
187,1997,"corals",1
195,1997,"corals",1
203,1997,"corals",1
206,1997,"corals",1
207,1997,"corals",1
208,1997,"corals",1
209,1997,"corals",1
210,1997,"corals",1
214,1997,"corals",1
216,1997,"corals",1
218,1997,"corals",1
220,1997,"corals",1
223,1997,"corals",1
224,1997,"corals",1
245,1997,"corals",1
248,1997,"corals",1
249,1997,"corals",1
