REF_AREA,INDICATOR,SERVICE_TYPE,WEALTH_QUINTILE,RESIDENCE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,DATA_SOURCE
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2002,3.4501828604362,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2003,3.278162122154413,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2004,3.106141383872625,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2005,2.934120645590895,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2006,2.762099907309107,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2007,2.590079169027319,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2008,2.418058430745532,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2009,2.246037692463744,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2010,2.074016954182014,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2011,1.901996215900226,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2012,1.729975477618439,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2013,1.557954739336651,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2014,1.385934001054864,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2015,1.213913262773133,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2016,1.041892524491345,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2017,.8698717862095577,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2018,.6978510479277702,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2019,.5258303096459827,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2020,.3532872514356932,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2021,.3532872514356933,WHO/UNICEF Joint Monitoring Programme (2023)
MSR,WS_PPL_S-OD,SAN,_T,_T,PCNT,2022,.3532872514356933,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2001,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2002,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2003,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2004,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2005,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2006,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2007,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2008,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2009,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2010,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2011,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2012,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2013,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2014,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2015,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2016,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2017,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2018,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2019,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2020,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2021,0,WHO/UNICEF Joint Monitoring Programme (2023)
MTQ,WS_PPL_S-OD,SAN,_T,_T,PCNT,2022,0,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2000,.0635057190281475,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2001,.0717746290203547,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2002,.0800330337907727,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2003,.0882802963128597,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2004,.0965164214471595,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2005,.1047410147082076,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2006,.1129549012358533,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2007,.1211573532671352,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2008,.1293490095043472,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2009,.137529332733144,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2010,.145698609206736,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2011,.1538568387760565,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2012,.1619921828412348,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2013,.1700885074323602,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2014,.1782021769082268,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2015,.1863038566621069,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2016,.1943968627023251,WHO/UNICEF Joint Monitoring Programme (2023)
MUS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2017,.2024843166596573,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2000,14.85517863659242,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2001,14.28881187504327,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2002,13.72346802715345,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2003,13.15901843342013,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2004,12.59560377778537,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2005,12.03310763545181,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2006,11.47165701687615,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2007,10.91114746617467,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2008,10.35169575081449,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2009,9.792175308603618,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2010,9.232795745641042,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2011,8.673683743345659,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2012,8.115142683875828,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2013,7.557240406431181,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2014,7.000350496388972,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2015,6.444505940213444,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2016,5.890127232064564,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2017,5.337282056323922,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2018,4.786231622105577,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2019,4.237273182196057,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2020,3.690591363048067,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2021,3.146489056239914,WHO/UNICEF Joint Monitoring Programme (2023)
MWI,WS_PPL_S-OD,SAN,_T,_T,PCNT,2022,2.605191530735247,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2000,1.605168784325455,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2001,1.484796977591063,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2002,1.367790129199719,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2003,1.254069768847241,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2004,1.143587230599304,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2005,1.036380447745704,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2006,.9323209279172059,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2007,.8313735931675257,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2008,.7334798638792616,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2009,.6386270518210139,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2010,.5467147363247523,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2011,.4592047674193725,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2012,.3742826010101165,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2013,.3674803774401789,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2014,.360761296411459,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2015,.3541564295880477,WHO/UNICEF Joint Monitoring Programme (2023)
MYS,WS_PPL_S-OD,SAN,_T,_T,PCNT,2016,.3476450250241702,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2006,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2007,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2008,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2009,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2010,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2011,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2012,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2013,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2014,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2015,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2016,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2017,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2018,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2019,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2020,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2021,0,WHO/UNICEF Joint Monitoring Programme (2023)
MYT,WS_PPL_S-OD,SAN,_T,_T,PCNT,2022,0,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2000,58.8477314000268,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2001,57.85703969373755,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2002,56.6692633083641,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2003,55.45946269528568,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2004,54.26654158159157,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2005,53.09394116233591,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2006,51.94033434289044,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2007,50.80729200055691,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2008,49.69468369219996,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2009,48.60608353515512,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2010,47.53863332150765,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2011,46.49525148977335,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2012,45.46219943013221,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2013,44.45399726206013,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2014,43.47093091933399,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2015,42.51460086076788,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2016,41.59246088734073,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2017,40.70565346638393,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2018,39.85349696632061,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2019,39.03531237043022,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2020,38.25117550038886,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2021,37.50032773854061,WHO/UNICEF Joint Monitoring Programme (2023)
NAM,WS_PPL_S-OD,SAN,_T,_T,PCNT,2022,37.15581680250057,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2000,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2001,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2002,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2003,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2004,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2005,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2006,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2007,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2008,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2009,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2010,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2011,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2012,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2013,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2014,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2015,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2016,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2017,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2018,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2019,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2020,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2021,0,WHO/UNICEF Joint Monitoring Programme (2023)
NCL,WS_PPL_S-OD,SAN,_T,_T,PCNT,2022,0,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2000,82.98558032960864,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2001,82.13552057328451,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2002,81.34275618756526,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2003,80.54924456543769,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2004,79.75571441504071,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2005,78.96287146769562,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2006,78.16929614043026,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2007,77.37570066621899,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2008,76.58278023592851,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2009,75.78914098818053,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2010,74.99547067525104,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2011,74.20248164849622,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2012,73.40877184542077,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2013,72.61503923690164,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2014,71.81096487731062,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2015,70.99529793750798,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2016,70.16954075385881,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2017,69.33244926343761,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2018,68.48552137009004,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2019,67.62753225139022,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2020,66.75860667537954,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2021,65.87956094143354,WHO/UNICEF Joint Monitoring Programme (2023)
NER,WS_PPL_S-OD,SAN,_T,_T,PCNT,2022,64.98918705767652,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2000,24.29809045432201,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2001,24.08884265030676,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2002,23.87283936344133,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2003,23.65017663558397,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2004,23.420953254232,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2005,23.18547478342382,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2006,22.943496216832,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2007,22.69495559490208,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2008,22.43978746492192,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2009,22.17872872256882,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2010,21.91114412795,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2011,21.63944370230659,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2012,21.36368146112172,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2013,21.08433474107046,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2014,20.80147538913889,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2015,20.51517329177084,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2016,20.22616327368437,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2017,19.93409756772447,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2018,19.63950789502852,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2019,19.34272653815758,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2020,19.04385687900331,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2021,18.74324525959125,WHO/UNICEF Joint Monitoring Programme (2023)
NGA,WS_PPL_S-OD,SAN,_T,_T,PCNT,2022,18.44100608986056,WHO/UNICEF Joint Monitoring Programme (2023)
NIC,WS_PPL_S-OD,SAN,_T,_T,PCNT,2000,15.74699244070288,WHO/UNICEF Joint Monitoring Programme (2023)
NIC,WS_PPL_S-OD,SAN,_T,_T,PCNT,2001,15.18056386055702,WHO/UNICEF Joint Monitoring Programme (2023)
NIC,WS_PPL_S-OD,SAN,_T,_T,PCNT,2002,14.61685732948945,WHO/UNICEF Joint Monitoring Programme (2023)
