goal,target,indicator,series,seriesDescription,seriesCount,geoAreaCode,geoAreaName,timePeriodStart,value,valueType,time_detail,timeCoverage,upperBound,lowerBound,basePeriod,source,geoInfoUrl,footnotes,Nature,Units,Observation Status,Reporting Type
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,376,Israel,2018,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,376,Israel,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,376,Israel,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,380,Italy,2018,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,380,Italy,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,380,Italy,2022,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU | Level of implementation: 1 lowest - 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,388,Jamaica,2018,2,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,388,Jamaica,2020,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,388,Jamaica,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,392,Japan,2018,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,392,Japan,2020,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,392,Japan,2022,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,832,Jersey,2018,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,832,Jersey,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,832,Jersey,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,400,Jordan,2018,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,400,Jordan,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,400,Jordan,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,398,Kazakhstan,2018,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,398,Kazakhstan,2020,1,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,398,Kazakhstan,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,404,Kenya,2018,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,404,Kenya,2020,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,404,Kenya,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,296,Kiribati,2018,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,296,Kiribati,2020,2,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,296,Kiribati,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,414,Kuwait,2018,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,414,Kuwait,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,414,Kuwait,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,417,Kyrgyzstan,2018,3,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,417,Kyrgyzstan,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,V,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,417,Kyrgyzstan,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,432,Landlocked developing countries (LLDCs),2018,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,N,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,432,Landlocked developing countries (LLDCs),2020,3,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,N,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,432,Landlocked developing countries (LLDCs),2022,3,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,N,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,418,Lao People's Democratic Republic,2018,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,418,Lao People's Democratic Republic,2020,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,418,Lao People's Democratic Republic,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,419,Latin America and the Caribbean,2018,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,N,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,419,Latin America and the Caribbean,2020,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,N,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,419,Latin America and the Caribbean,2022,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,N,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,428,Latvia,2018,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,428,Latvia,2020,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU. Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,428,Latvia,2022,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU | Level of implementation: 1 lowest - 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,199,Least Developed Countries (LDCs),2018,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,N,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,199,Least Developed Countries (LDCs),2020,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,N,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,199,Least Developed Countries (LDCs),2022,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,N,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,422,Lebanon,2018,3,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,422,Lebanon,2020,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,422,Lebanon,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,426,Lesotho,2018,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,426,Lesotho,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,426,Lesotho,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,430,Liberia,2018,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,430,Liberia,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,430,Liberia,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,434,Libya,2018,3,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,434,Libya,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,434,Libya,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,438,Liechtenstein,2018,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,438,Liechtenstein,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,438,Liechtenstein,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,440,Lithuania,2018,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,440,Lithuania,2020,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU. Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,440,Lithuania,2022,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU | Level of implementation: 1 lowest - 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,442,Luxembourg,2018,4,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,442,Luxembourg,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,442,Luxembourg,2022,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Indicator developped upon responses provided by the EU | Level of implementation: 1 lowest - 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,450,Madagascar,2018,3,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,450,Madagascar,2020,3,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,450,Madagascar,2022,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,O,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,454,Malawi,2018,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,454,Malawi,2020,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,454,Malawi,2022,5,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,458,Malaysia,2018,3,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,458,Malaysia,2020,NaN,Float,NA,NA,NA,NA,NA,NA,NA,NaN = A figure was not provided,NA,NUMBER,V,G
14,14.b,14.b.1,ER_REG_SSFRAR,Degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries (level of implementation: 1 lowest to 5 highest),855,458,Malaysia,2022,3,Float,NA,NA,NA,NA,NA,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,NA,Level of implementation: 1 lowest to 5 highest,C,NUMBER,A,G
