comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,year,cat,cat_txt,cat_score,eval_yr,cat_2016_score
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea subpopulation,CR,2016,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea subpopulation,CR,2016,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea subpopulation,CR,2016,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea subpopulation,CR,2016,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea subpopulation,CR,2017,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea subpopulation,CR,2017,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea subpopulation,CR,2017,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea subpopulation,CR,2017,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea subpopulation,CR,2017,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea subpopulation,CR,2017,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea subpopulation,CR,2017,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea subpopulation,CR,2017,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea subpopulation,CR,2017,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea subpopulation,CR,2018,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea subpopulation,CR,2018,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea subpopulation,CR,2018,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea subpopulation,CR,2018,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea subpopulation,CR,2018,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea subpopulation,CR,2018,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea subpopulation,CR,2018,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea subpopulation,CR,2018,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea subpopulation,CR,2018,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,222,17031,Baltic Sea subpopulation,CR,2019,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,174,17031,Baltic Sea subpopulation,CR,2019,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,175,17031,Baltic Sea subpopulation,CR,2019,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,176,17031,Baltic Sea subpopulation,CR,2019,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,70,17031,Baltic Sea subpopulation,CR,2019,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,178,17031,Baltic Sea subpopulation,CR,2019,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,69,17031,Baltic Sea subpopulation,CR,2019,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,189,17031,Baltic Sea subpopulation,CR,2019,CR,Critically Endangered,0.8,2008,0.8
Harbour Porpoise,Phocoena phocoena,FALSE,73,17031,Baltic Sea subpopulation,CR,2019,CR,Critically Endangered,0.8,2008,0.8
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1965,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1966,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1967,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1968,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1969,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1970,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1971,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1972,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1973,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1974,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1975,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1976,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1977,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1978,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1979,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1980,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1981,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1982,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1983,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1984,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1985,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1986,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1987,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1988,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1989,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1990,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1991,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1992,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1993,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1994,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1995,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1996,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1997,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1998,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,1999,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2000,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2001,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2002,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2003,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2004,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2005,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2006,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2007,VU,Vulnerable,0.4,NA,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2008,VU,Vulnerable,0.4,2008,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2009,VU,Vulnerable,0.4,2008,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2010,VU,Vulnerable,0.4,2008,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2011,VU,Vulnerable,0.4,2008,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2012,VU,Vulnerable,0.4,2012,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2013,VU,Vulnerable,0.4,2012,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2014,VU,Vulnerable,0.4,2012,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2015,VU,Vulnerable,0.4,2012,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2016,VU,Vulnerable,0.4,2012,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2017,VU,Vulnerable,0.4,2017,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2018,VU,Vulnerable,0.4,2017,0.4
Franciscana,Pontoporia blainvillei,TRUE,NA,17978,NA,VU,2019,VU,Vulnerable,0.4,2017,0.4
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1965,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1966,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1967,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1968,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1969,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1970,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1971,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1972,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1973,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1974,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1975,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1976,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1977,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1978,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1979,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1980,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1981,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1982,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1983,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1984,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1985,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1986,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1987,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1988,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1989,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1990,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1991,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1992,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1993,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1994,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1995,LC,Lower Risk/least concern,0,NA,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1996,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1997,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1998,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,1999,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2000,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2001,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2002,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2003,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2004,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2005,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2006,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2007,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2008,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2009,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2010,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2011,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2012,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2013,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2014,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2015,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2016,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2017,LC,Lower Risk/least concern,0,1996,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2018,NT,Near Threatened,0.2,2018,0.2
False Killer Whale,Pseudorca crassidens,FALSE,16,18596,NA,NT,2019,NT,Near Threatened,0.2,2018,0.2
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1965,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1966,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1967,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1968,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1969,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1970,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1971,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1972,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1973,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1974,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1975,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1976,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1977,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1978,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1979,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1980,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1981,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1982,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1983,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1984,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1985,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1986,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1987,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1988,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1989,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1990,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1991,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1992,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1993,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1994,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1995,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1996,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1997,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1998,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,1999,VU,Vulnerable,0.4,NA,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2000,VU,Vulnerable,0.4,2000,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2001,VU,Vulnerable,0.4,2000,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2002,VU,Vulnerable,0.4,2000,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2003,VU,Vulnerable,0.4,2000,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2004,VU,Vulnerable,0.4,2000,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2005,VU,Vulnerable,0.4,2005,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2006,VU,Vulnerable,0.4,2005,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2007,VU,Vulnerable,0.4,2005,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2008,VU,Vulnerable,0.4,2005,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2009,VU,Vulnerable,0.4,2005,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2010,VU,Vulnerable,0.4,2005,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2011,VU,Vulnerable,0.4,2005,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2012,VU,Vulnerable,0.4,2005,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2013,VU,Vulnerable,0.4,2005,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2014,VU,Vulnerable,0.4,2005,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2015,VU,Vulnerable,0.4,2005,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2016,EN,Endangered,0.6,2016,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2017,EN,Endangered,0.6,2016,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2018,EN,Endangered,0.6,2016,0.6
Whale Shark,Rhincodon typus,TRUE,NA,19488,NA,EN,2019,EN,Endangered,0.6,2016,0.6
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1965,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1965,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1965,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1965,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1965,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1965,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1965,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1965,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1965,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1966,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1966,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1966,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1966,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1966,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1966,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1966,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1966,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1966,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1967,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1967,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1967,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1967,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1967,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,178,19855,NA,LR/lc,1967,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,69,19855,NA,LR/lc,1967,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,189,19855,NA,LR/lc,1967,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,73,19855,NA,LR/lc,1967,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,222,19855,NA,LR/lc,1968,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,174,19855,NA,LR/lc,1968,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,175,19855,NA,LR/lc,1968,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,176,19855,NA,LR/lc,1968,LC,Lower Risk/least concern,0,NA,NA
Atlantic Salmon,Salmo salar,FALSE,70,19855,NA,LR/lc,1968,LC,Lower Risk/least concern,0,NA,NA
