iucn_sid,range_km2,sciname,dbf_file
196021,3397.25,Eptatretus luzonicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196022,39335.75,Eptatretus fritzi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196023,6000,Eptatretus goliath,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196024,26427.75,Eptatretus gomoni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196025,48035.00001525879,Eptatretus grouseri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196026,327212,Eptatretus hexatrema,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196027,7000,Eptatretus indrambaryai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196028,19356.250007629395,Rubicundus lakeside,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196029,6800,Eptatretus laurahubbsae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196030,8318.75,Eptatretus longipinnis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196031,2600,Eptatretus lopheliae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196032,39325.250007629395,Eptatretus mcconnaugheyi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196033,48357.0000038147,Eptatretus mccoskeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196034,182100,Eptatretus menezesi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196035,167600,Eptatretus minor,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196036,804204.75,Eptatretus multidens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196037,81819,Eptatretus nanii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196038,4089.5,Eptatretus octatrema,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196039,610985.999994278,Eptatretus okinoseanus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196040,111127.49997711182,Eptatretus polytrema,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196041,6600,Eptatretus profundus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196043,38186,Eptatretus sinus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196044,365090.4999847412,Eptatretus stoutii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196045,36079.75,Eptatretus strahani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196046,42000,Eptatretus strickrotti,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196047,20215.500007629395,Eptatretus bobwisneri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196049,64264.75001955032,Myxine affinis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196050,976206.2500581741,Myxine australis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196051,364467.5,Myxine capensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196052,1383145.0000152588,Myxine circifrons,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196053,577,Myxine debueni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196054,290497.5,Myxine fernholmi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196055,11521.5,Myxine formosana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196056,354691.4999961853,Myxine garmani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196057,1415763.5000047684,Myxine glutinosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196058,1126902.0000076294,Myxine hubbsi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196059,5800,Myxine hubbsoides,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196060,140200,Myxine ios,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196061,532353.75,Myxine jespersenae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196062,439697.5,Myxine knappi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196063,700,Myxine kuoi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196064,413071.25,Myxine mccoskeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196065,95788.5,Myxine mcmillanae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196066,1956.25,Myxine paucidens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196067,16244.75,Myxine pequenoi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196068,40800,Myxine robinsorum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196069,116500,Myxine sotoi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196071,4229.5,Nemamyxine elongata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196072,108100,Nemamyxine kreffti,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196074,897689.7500152588,Neomyxine biniplicata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196076,901447.5000252724,Notomyxine tridentiger,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196078,4100,Eptatretus ancon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196079,107046.2499923706,Eptatretus atami,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196080,2768.5,Eptatretus cheni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196081,3608.5,Eptatretus chinensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196082,2121.5,Eptatretus fernholmi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196083,3200.5,Eptatretus moki,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196084,2700.25,Eptatretus nelsoni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196085,24684.25,Eptatretus sheni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196086,106900,Eptatretus springeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196087,4796,Eptatretus taiwanae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196088,3040.75,Eptatretus walkeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196090,2322,Eptatretus wisneri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196091,11672.75,Eptatretus yangi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/HAGFISH.dbf
196301,2092416.9999642372,Anguilla megastoma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/EELS.dbf
196302,2537623.7499969006,Anguilla obscura,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/EELS.dbf
196303,2269251.000033617,Anguilla reinhardtii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/EELS.dbf
196304,439145.7500324249,Antennarius biocellatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
196307,512799.24998760223,Meiacanthus anema,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BLENNIES.dbf
196308,4501798.250070572,Omobranchus ferox,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BLENNIES.dbf
196310,374065.74997878075,Omox biporos,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BLENNIES.dbf
196318,6679119.249905825,Stolephorus indicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/CLUPEIFORMES.dbf
196319,4586996.249966145,Thryssa baelama,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/CLUPEIFORMES.dbf
196408,288228.7500486374,Plectorhinchus gibbosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BUTTERFLYFISH_ANGELFISH_ALLIES.dbf
196417,243481.00007224083,Leiognathus equulus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BUTTERFLYFISH_ANGELFISH_ALLIES.dbf
196424,404934.9999675751,Lamnostoma kampeni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/EELS.dbf
196425,74811,Lamnostoma mindora,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/EELS.dbf
196426,108212.00000882149,Lamnostoma orientalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/EELS.dbf
196427,34056.000030994415,Lamnostoma polyophthalma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/EELS.dbf
196436,153236.2500460148,Siganus vermiculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BUTTERFLYFISH_ANGELFISH_ALLIES.dbf
196438,2394605.2500076294,Pardachirus poropterus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
196440,84.5,Hippichthys albomaculosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/SYNGNATHIFORM_FISHES.dbf
196441,585489.0000386238,Microphis argulus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/SYNGNATHIFORM_FISHES.dbf
196445,1216235.2500185966,Microphis mento,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/SYNGNATHIFORM_FISHES.dbf
196451,50836.74999547005,Toxotes jaculatrix,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
196671,2215521.500014305,Ijimaia antillarum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
196672,525177.2499961853,Opsanus pardus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
196673,235400.24999046326,Alosa chrysochloris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/CLUPEIFORMES.dbf
196674,5907.250001907349,Neoopisthopterus cubanus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/CLUPEIFORMES.dbf
196681,287721.49998760223,Ogcocephalus declivirostris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
196682,5300,Oneirodes bradburyae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
196683,314228.74999046326,Gunterichthys longipenis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
196684,14500,Parasaccogaster rhamphidognatha,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
196686,164720.49998664856,Chasmodes longimaxilla,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BLENNIES.dbf
196687,47436.5,Hypleurochilus caudovittatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BLENNIES.dbf
196688,151548.49999427795,Hypleurochilus multifilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BLENNIES.dbf
196690,525588.9999895096,Cynoscion arenarius,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BUTTERFLYFISH_ANGELFISH_ALLIES.dbf
196693,410296.7499895096,Gymnachirus texae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
196694,213641.50001335144,Citharichthys abbotti,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
196697,5033.5,Eustomias leptobolus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
197086,4523691.249991417,Rajella fyllae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/SHARKS_RAYS_CHIMAERAS.dbf
197087,1636275.5000123978,Squatina dumeril,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/SHARKS_RAYS_CHIMAERAS.dbf
197276,263329.75004410744,Anguilla dieffenbachii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/EELS.dbf
197277,15528.000039100647,Galaxias brevipinnis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
197278,11200.7500269413,Galaxias fasciatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
197279,20906.250029087067,Galaxias maculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
197304,3924.249992132187,Rhombosolea retiaria,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
198547,5988354.250001907,Bathysolea profundicola,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
198553,1846283.5001239777,Pegusa lascaris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
198556,1258077.5000419617,Arnoglossus thori,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
198557,2019455.750035286,Capros aper,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BUTTERFLYFISH_ANGELFISH_ALLIES.dbf
198558,3699139.5000944138,Priacanthus arenatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BUTTERFLYFISH_ANGELFISH_ALLIES.dbf
198563,124471307.50001335,Stomias boa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
198564,435178.2500038147,Cataetyx alleni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
198565,3583953.250097275,Sphyraena sphyraena,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
198568,5982656.000133514,Engraulis encrasicolus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/CLUPEIFORMES.dbf
198578,13016758.99998808,Beryx decadactylus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
198579,7867721.999984741,Hoplostethus mediterraneus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
198580,2884564.750052452,Sardina pilchardus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/CLUPEIFORMES.dbf
198581,4070672.250145912,Sardinella aurita,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/CLUPEIFORMES.dbf
198582,2843603.2500534058,Sardinella maderensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/CLUPEIFORMES.dbf
198583,3760168.750110626,Sprattus sprattus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/CLUPEIFORMES.dbf
198608,36713722.50000763,Trachipterus trachypterus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
198609,774958.7499809265,Lophius budegassa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
198610,4939740.500082493,Lophius piscatorius,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
198611,25608617.250062466,Benthosema glaciale,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
198612,25722620.000106335,Ceratoscopelus maderensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
198613,143602634.5001018,Diaphus metopoclampus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
198614,224279010.74997258,Diogenichthys atlanticus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
198615,207072502.50002217,Electrona risso,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
198616,44591293.75007343,Gonichthys cocco,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
198617,81462789.50009537,Hygophum hygomii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
198618,23807626.25009823,Lampanyctus crocodilus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
198619,101396886.00008821,Lampanyctus pusillus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
198620,103233728.50010061,Lobianchia dofleini,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
198621,16088994.000001907,Notoscopelus bolini,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
198622,1154435.500032425,Bellottia apoda,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
198623,6508734.750001907,Cataetyx laticeps,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
198624,1356335.2500514984,Carapus acus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
198625,1322776.500038147,Ophidion barbatum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
198632,5663237.5001068115,Scartella cristata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BLENNIES.dbf
198633,3370245.500022888,Callanthias ruber,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BUTTERFLYFISH_ANGELFISH_ALLIES.dbf
198640,1163539.7499866486,Campogramma glaycos,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
198641,2552789.7500629425,Caranx rhonchus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
198642,1652524.0000514984,Lichia amia,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
198643,14116479.000084877,Seriola dumerili,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
198644,2325202.7500419617,Trachinotus ovatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
198645,3879828.7500629425,Trachurus mediterraneus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
198646,2583827.2499961853,Trachurus picturatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
198647,9220532.250070572,Trachurus trachurus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
198649,3670056.5000362396,Cepola macrophthalma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BUTTERFLYFISH_ANGELFISH_ALLIES.dbf
198650,214090736.000062,Remora australis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
198651,234970755.25004005,Remora remora,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
198671,899834.4999904633,Dicentrarchus punctatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BUTTERFLYFISH_ANGELFISH_ALLIES.dbf
198706,1705349.5000715256,Argyrosomus regius,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BUTTERFLYFISH_ANGELFISH_ALLIES.dbf
198707,1211504.0000743866,Sciaena umbra,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BUTTERFLYFISH_ANGELFISH_ALLIES.dbf
198708,1025875.74995327,Umbrina canariensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BUTTERFLYFISH_ANGELFISH_ALLIES.dbf
198709,1023856.7500743866,Umbrina cirrosa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BUTTERFLYFISH_ANGELFISH_ALLIES.dbf
198710,710298.2500209808,Umbrina ronchus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/BUTTERFLYFISH_ANGELFISH_ALLIES.dbf
198714,2206679.499994278,Sphyraena viridensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
198724,2397545.250117302,Arnoglossus laterna,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
198725,1063251.500049591,Bothus podas,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
198726,1264094.2500076294,Citharus linguatula,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
198727,1773156.250043869,Symphurus ligulatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
198728,3759421.000049591,Symphurus nigrescens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
198729,3651750.000022888,Lepidorhombus boscii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
198730,4149452.2500362396,Lepidorhombus whiffiagonis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
198731,2342860.7501096725,Scophthalmus maximus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
198732,2256046.500102997,Scophthalmus rhombus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
198733,1688241.2500257492,Zeugopterus regius,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
198734,292144.9999771118,Microchirus azevia,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
198735,976385.7500267029,Microchirus ocellatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
198736,1254352.2500209808,Microchirus variegatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
198737,640981.250038147,Monochirus hispidus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
198739,2091776.000035286,Solea solea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
198740,735106.5000190735,Synapturichthys kleinii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
198757,230599125.75004816,Cyclothone braueri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
198758,135030126.50011778,Vinciguerria attenuata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
198759,64560026.00005674,Vinciguerria poweriae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
198760,8469460.750013351,Maurolicus muelleri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
198761,44663533.000047684,Bathophilus nigerrimus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
198762,56732721.250011444,Borostomias antarcticus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
198763,185844.25,Nerophis maculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/SYNGNATHIFORM_FISHES.dbf
198764,1761179.0001106262,Nerophis ophidion,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/SYNGNATHIFORM_FISHES.dbf
198765,2343402.750099182,Syngnathus acus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/SYNGNATHIFORM_FISHES.dbf
198766,1628159.750038147,Syngnathus phlegon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/SYNGNATHIFORM_FISHES.dbf
198767,2239642.250097275,Syngnathus typhle,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/SYNGNATHIFORM_FISHES.dbf
