comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,year,assess_year,cat,cat_txt,cat_score,eval_yr,cat_2016_score
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1983,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1984,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1985,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1986,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1987,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1988,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1989,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1990,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1991,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1992,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1993,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1994,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1995,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1996,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1997,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1998,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,1999,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2000,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2001,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2002,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2003,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2004,2004,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2005,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2006,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2007,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2008,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2009,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2010,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2011,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2012,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2013,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2014,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2015,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2016,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2017,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2018,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2019,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2020,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2021,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44556,Ayeyarwady River subpopulation,CR,2022,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1965,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1966,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1967,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1968,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1969,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1970,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1971,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1972,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1973,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1974,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1975,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1976,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1977,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1978,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1979,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1980,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1981,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1982,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1983,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1984,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1985,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1986,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1987,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1988,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1989,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1990,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1991,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1992,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1993,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1994,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1995,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1996,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1997,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1998,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,1999,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2000,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2001,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2002,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2003,NA,CR,Critically Endangered,0.8,NA,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2004,2004,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2005,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2006,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2007,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2008,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2009,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2010,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2011,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2012,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2013,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2014,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2015,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2016,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2017,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2018,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2019,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2020,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2021,NA,CR,Critically Endangered,0.8,2004,0.8
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,44557,Songkhla Lake subpopulation,CR,2022,NA,CR,Critically Endangered,0.8,2004,0.8
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1965,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1966,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1967,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1968,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1969,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1970,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1971,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1972,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1973,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1974,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1975,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1976,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1977,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1978,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1979,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1980,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1981,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1982,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1983,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1984,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1985,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1986,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1987,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1988,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1989,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1990,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1991,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1992,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1993,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1994,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1995,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1996,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1997,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1998,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,1999,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2000,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2001,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2002,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2003,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2004,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2005,NA,NT,Near Threatened,0.2,NA,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2006,2006,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2007,NA,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2008,NA,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2009,NA,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2010,NA,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2011,NA,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2012,NA,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2013,NA,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2014,NA,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2015,NA,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2016,NA,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2017,NA,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2018,NA,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2019,NA,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2020,NA,NT,Near Threatened,0.2,2006,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2021,2019,EN,Endangered,0.6,2021,0.6
Caribbean reef shark,Carcharhinus perezi,TRUE,NA,60217,NA,EN,2022,NA,EN,Endangered,0.6,2021,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1965,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1966,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1967,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1968,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1969,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1970,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1971,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1972,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1973,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1974,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1975,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1976,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1977,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1978,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1979,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1980,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1981,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1982,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1983,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1984,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1985,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1986,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1987,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1988,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1989,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1990,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1991,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1992,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1993,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1994,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1995,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1996,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1997,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1998,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,1999,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,2000,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,2001,NA,VU,Vulnerable,0.4,NA,0.6
Longfin Mako,Isurus paucus,TRUE,NA,60225,NA,EN,2002,NA,VU,Vulnerable,0.4,NA,0.6
